epoch,avg_return,avg_length
94,35.40677966101695,35.40677966101695
95,33.42622950819672,33.42622950819672
96,33.483333333333334,33.483333333333334
97,33.53333333333333,33.53333333333333
98,32.9344262295082,32.9344262295082
99,32.83606557377049,32.83606557377049
100,34.4,34.4
101,34.016666666666666,34.016666666666666
102,32.91803278688525,32.91803278688525
103,38.67307692307692,38.67307692307692
104,37.29090909090909,37.29090909090909
105,29.544117647058822,29.544117647058822
106,35.280701754385966,35.280701754385966
107,39.94117647058823,39.94117647058823
108,36.54545454545455,36.54545454545455
109,39.09615384615385,39.09615384615385
110,36.54545454545455,36.54545454545455
111,35.48275862068966,35.48275862068966
112,35.964285714285715,35.964285714285715
113,37.2962962962963,37.2962962962963
114,35.87719298245614,35.87719298245614
115,35.75,35.75
116,35.767857142857146,35.767857142857146
117,35.175438596491226,35.175438596491226
118,40.02,40.02
119,38.94230769230769,38.94230769230769
120,44.51111111111111,44.51111111111111
121,36.78181818181818,36.78181818181818
122,37.236363636363635,37.236363636363635
123,41.142857142857146,41.142857142857146
124,41.816326530612244,41.816326530612244
125,36.30357142857143,36.30357142857143
126,37.44444444444444,37.44444444444444
127,34.793103448275865,34.793103448275865
128,39.431372549019606,39.431372549019606
129,32.07936507936508,32.07936507936508
130,42.829787234042556,42.829787234042556
131,46.27272727272727,46.27272727272727
132,35.578947368421055,35.578947368421055
133,37.054545454545455,37.054545454545455
134,39.549019607843135,39.549019607843135
135,38.39622641509434,38.39622641509434
136,44.04347826086956,44.04347826086956
137,43.191489361702125,43.191489361702125
138,43.65217391304348,43.65217391304348
139,39.529411764705884,39.529411764705884
140,40.24,40.24
141,45.86666666666667,45.86666666666667
142,41.93877551020408,41.93877551020408
143,41.44897959183673,41.44897959183673
144,43.5,43.5
145,43.4468085106383,43.4468085106383
146,47.0,47.0
147,41.08163265306123,41.08163265306123
148,35.94642857142857,35.94642857142857
149,50.1,50.1
150,44.955555555555556,44.955555555555556
151,49.609756097560975,49.609756097560975
152,42.375,42.375
153,45.77272727272727,45.77272727272727
154,47.95238095238095,47.95238095238095
155,49.68292682926829,49.68292682926829
156,42.61702127659574,42.61702127659574
157,48.07142857142857,48.07142857142857
158,44.78260869565217,44.78260869565217
159,47.95238095238095,47.95238095238095
160,53.026315789473685,53.026315789473685
161,40.22,40.22
162,46.72093023255814,46.72093023255814
163,47.642857142857146,47.642857142857146
164,43.630434782608695,43.630434782608695
165,45.608695652173914,45.608695652173914
166,43.76086956521739,43.76086956521739
167,49.073170731707314,49.073170731707314
168,52.1025641025641,52.1025641025641
169,49.333333333333336,49.333333333333336
170,47.0,47.0
171,45.45454545454545,45.45454545454545
172,52.76923076923077,52.76923076923077
173,49.0,49.0
174,50.15,50.15
175,40.72549019607843,40.72549019607843
176,44.577777777777776,44.577777777777776
177,52.68421052631579,52.68421052631579
178,60.696969696969695,60.696969696969695
179,56.2972972972973,56.2972972972973
180,50.048780487804876,50.048780487804876
181,58.65714285714286,58.65714285714286
182,52.86842105263158,52.86842105263158
183,48.976190476190474,48.976190476190474
184,51.46153846153846,51.46153846153846
185,45.6,45.6
186,48.30952380952381,48.30952380952381
187,49.095238095238095,49.095238095238095
188,47.92857142857143,47.92857142857143
189,58.970588235294116,58.970588235294116
190,56.138888888888886,56.138888888888886
191,50.15,50.15
192,54.54054054054054,54.54054054054054
193,51.53658536585366,51.53658536585366
194,68.63333333333334,68.63333333333334
195,50.525,50.525
196,52.36585365853659,52.36585365853659
197,61.121212121212125,61.121212121212125
198,55.54054054054054,55.54054054054054
199,54.432432432432435,54.432432432432435
200,62.78125,62.78125
201,58.31428571428572,58.31428571428572
202,55.583333333333336,55.583333333333336
203,65.70967741935483,65.70967741935483
204,61.54545454545455,61.54545454545455
205,60.3235294117647,60.3235294117647
206,63.78125,63.78125
207,51.794871794871796,51.794871794871796
208,59.11764705882353,59.11764705882353
209,56.30555555555556,56.30555555555556
210,55.94444444444444,55.94444444444444
211,61.696969696969695,61.696969696969695
212,52.0,52.0
213,54.1578947368421,54.1578947368421
214,57.82857142857143,57.82857142857143
215,61.411764705882355,61.411764705882355
216,63.53125,63.53125
217,65.7741935483871,65.7741935483871
218,64.90322580645162,64.90322580645162
219,55.75,55.75
220,54.32432432432432,54.32432432432432
221,61.03030303030303,61.03030303030303
222,57.44444444444444,57.44444444444444
223,69.17241379310344,69.17241379310344
224,63.65625,63.65625
225,61.0,61.0
226,57.51428571428571,57.51428571428571
227,70.75862068965517,70.75862068965517
228,58.94117647058823,58.94117647058823
229,71.82142857142857,71.82142857142857
230,62.21212121212121,62.21212121212121
231,57.2,57.2
232,52.15,52.15
233,67.5,67.5
234,56.19444444444444,56.19444444444444
235,68.7741935483871,68.7741935483871
236,65.375,65.375
237,63.6875,63.6875
238,79.76923076923077,79.76923076923077
239,61.142857142857146,61.142857142857146
240,71.03448275862068,71.03448275862068
241,71.89285714285714,71.89285714285714
242,77.42307692307692,77.42307692307692
243,68.96551724137932,68.96551724137932
244,67.63333333333334,67.63333333333334
245,78.42307692307692,78.42307692307692
246,82.61538461538461,82.61538461538461
247,65.09375,65.09375
248,68.43333333333334,68.43333333333334
249,68.7,68.7
250,72.89285714285714,72.89285714285714
251,65.74193548387096,65.74193548387096
252,58.42857142857143,58.42857142857143
253,82.04,82.04
254,77.62962962962963,77.62962962962963
255,78.0,78.0
256,93.22727272727273,93.22727272727273
257,77.3076923076923,77.3076923076923
258,62.96875,62.96875
259,64.03125,64.03125
260,85.0,85.0
261,69.9,69.9
262,80.03846153846153,80.03846153846153
263,65.8125,65.8125
264,74.75,74.75
265,61.42424242424242,61.42424242424242
266,73.06896551724138,73.06896551724138
267,81.92,81.92
268,74.17857142857143,74.17857142857143
269,79.1923076923077,79.1923076923077
270,69.62068965517241,69.62068965517241
271,81.32,81.32
272,82.15384615384616,82.15384615384616
273,96.14285714285714,96.14285714285714
274,83.70833333333333,83.70833333333333
275,90.69565217391305,90.69565217391305
276,71.96428571428571,71.96428571428571
277,89.30434782608695,89.30434782608695
278,88.1304347826087,88.1304347826087
279,109.5,109.5
280,81.0,81.0
281,94.45454545454545,94.45454545454545
282,95.95238095238095,95.95238095238095
283,80.2,80.2
284,105.25,105.25
285,106.57894736842105,106.57894736842105
286,101.05,101.05
287,94.22727272727273,94.22727272727273
288,97.61904761904762,97.61904761904762
289,97.18181818181819,97.18181818181819
290,90.8695652173913,90.8695652173913
291,91.18181818181819,91.18181818181819
292,96.14285714285714,96.14285714285714
293,95.61904761904762,95.61904761904762
294,84.04166666666667,84.04166666666667
295,109.0,109.0
296,95.71428571428571,95.71428571428571
297,101.0,101.0
298,107.6842105263158,107.6842105263158
299,98.23809523809524,98.23809523809524
300,96.57142857142857,96.57142857142857
301,91.9090909090909,91.9090909090909
302,88.1304347826087,88.1304347826087
303,112.77777777777777,112.77777777777777
304,100.42857142857143,100.42857142857143
305,93.27272727272727,93.27272727272727
306,100.7,100.7
307,114.33333333333333,114.33333333333333
308,154.07142857142858,154.07142857142858
309,103.65,103.65
310,88.95652173913044,88.95652173913044
311,104.9090909090909,104.9090909090909
312,126.6470588235294,126.6470588235294
313,106.21052631578948,106.21052631578948
314,106.36842105263158,106.36842105263158
315,111.83333333333333,111.83333333333333
316,123.3529411764706,123.3529411764706
317,121.0,121.0
318,140.4,140.4
319,115.83333333333333,115.83333333333333
320,130.4375,130.4375
321,116.27777777777777,116.27777777777777
322,139.66666666666666,139.66666666666666
323,139.53333333333333,139.53333333333333
324,106.89473684210526,106.89473684210526
325,112.21052631578948,112.21052631578948
326,129.875,129.875
327,134.5625,134.5625
328,126.0,126.0
329,125.625,125.625
330,119.29411764705883,119.29411764705883
331,119.82352941176471,119.82352941176471
332,135.0,135.0
333,111.11111111111111,111.11111111111111
334,156.5,156.5
335,133.4375,133.4375
336,133.5,133.5
337,145.64285714285714,145.64285714285714
338,169.75,169.75
339,182.91666666666666,182.91666666666666
340,169.58333333333334,169.58333333333334
341,170.15384615384616,170.15384615384616
342,134.875,134.875
343,130.25,130.25
344,144.85714285714286,144.85714285714286
345,133.4375,133.4375
346,128.1875,128.1875
347,172.25,172.25
348,170.08333333333334,170.08333333333334
349,223.55555555555554,223.55555555555554
350,145.93333333333334,145.93333333333334
351,144.78571428571428,144.78571428571428
352,157.35714285714286,157.35714285714286
353,165.30769230769232,165.30769230769232
354,125.82352941176471,125.82352941176471
355,137.2,137.2
356,134.06666666666666,134.06666666666666
357,182.0909090909091,182.0909090909091
358,166.83333333333334,166.83333333333334
359,188.72727272727272,188.72727272727272
360,149.07142857142858,149.07142857142858
361,147.42857142857142,147.42857142857142
362,192.5,192.5
363,126.3529411764706,126.3529411764706
364,135.2,135.2
365,201.6,201.6
366,206.5,206.5
367,203.5,203.5
368,166.66666666666666,166.66666666666666
369,146.78571428571428,146.78571428571428
370,156.6153846153846,156.6153846153846
371,202.63636363636363,202.63636363636363
372,209.3,209.3
373,157.73333333333332,157.73333333333332
374,192.27272727272728,192.27272727272728
375,154.26666666666668,154.26666666666668
376,194.66666666666666,194.66666666666666
377,147.28571428571428,147.28571428571428
378,186.27272727272728,186.27272727272728
379,183.15384615384616,183.15384615384616
380,192.54545454545453,192.54545454545453
381,171.08333333333334,171.08333333333334
382,168.58333333333334,168.58333333333334
383,151.42857142857142,151.42857142857142
384,182.8181818181818,182.8181818181818
385,171.92307692307693,171.92307692307693
386,169.91666666666666,169.91666666666666
387,169.0,169.0
388,182.45454545454547,182.45454545454547
389,184.0,184.0
390,181.58333333333334,181.58333333333334
391,182.63636363636363,182.63636363636363
392,138.46666666666667,138.46666666666667
393,183.0909090909091,183.0909090909091
394,209.7,209.7
395,185.0909090909091,185.0909090909091
396,217.6,217.6
397,152.42857142857142,152.42857142857142
398,197.0909090909091,197.0909090909091
399,156.46153846153845,156.46153846153845
400,134.33333333333334,134.33333333333334
401,174.25,174.25
402,147.14285714285714,147.14285714285714
403,220.9,220.9
404,220.3,220.3
405,174.58333333333334,174.58333333333334
406,195.1818181818182,195.1818181818182
407,190.63636363636363,190.63636363636363
408,159.3846153846154,159.3846153846154
409,206.0,206.0
410,222.55555555555554,222.55555555555554
411,200.1,200.1
412,226.55555555555554,226.55555555555554
413,218.1,218.1
414,186.0909090909091,186.0909090909091
415,192.66666666666666,192.66666666666666
416,167.91666666666666,167.91666666666666
417,197.45454545454547,197.45454545454547
418,212.9,212.9
419,187.08333333333334,187.08333333333334
420,202.9,202.9
421,188.63636363636363,188.63636363636363
422,181.16666666666666,181.16666666666666
423,205.2,205.2
424,181.83333333333334,181.83333333333334
425,210.0909090909091,210.0909090909091
426,213.2,213.2
427,191.0,191.0
428,210.6,210.6
429,188.27272727272728,188.27272727272728
430,181.91666666666666,181.91666666666666
431,233.9,233.9
432,231.88888888888889,231.88888888888889
433,181.16666666666666,181.16666666666666
434,172.53846153846155,172.53846153846155
435,263.5,263.5
436,274.44444444444446,274.44444444444446
437,251.125,251.125
438,183.27272727272728,183.27272727272728
439,256.44444444444446,256.44444444444446
440,245.66666666666666,245.66666666666666
441,168.33333333333334,168.33333333333334
442,180.66666666666666,180.66666666666666
443,227.8,227.8
444,230.55555555555554,230.55555555555554
445,191.36363636363637,191.36363636363637
446,241.66666666666666,241.66666666666666
447,150.0,150.0
448,209.4,209.4
449,195.27272727272728,195.27272727272728
450,233.66666666666666,233.66666666666666
451,238.88888888888889,238.88888888888889
452,193.1818181818182,193.1818181818182
453,214.3,214.3
454,238.77777777777777,238.77777777777777
455,205.0,205.0
456,262.125,262.125
457,213.7,213.7
458,226.0,226.0
459,222.2,222.2
460,200.7,200.7
461,181.5,181.5
462,252.88888888888889,252.88888888888889
463,213.9,213.9
464,209.7,209.7
465,201.6,201.6
466,259.0,259.0
467,257.1111111111111,257.1111111111111
468,295.57142857142856,295.57142857142856
469,214.3,214.3
470,223.11111111111111,223.11111111111111
471,253.625,253.625
472,185.75,185.75
473,169.5,169.5
474,226.88888888888889,226.88888888888889
475,179.83333333333334,179.83333333333334
476,284.75,284.75
477,205.5,205.5
478,220.2,220.2
479,241.5,241.5
480,292.0,292.0
481,206.4,206.4
482,238.22222222222223,238.22222222222223
483,253.375,253.375
484,246.11111111111111,246.11111111111111
485,203.1,203.1
486,287.0,287.0
487,198.08333333333334,198.08333333333334
488,247.22222222222223,247.22222222222223
489,228.88888888888889,228.88888888888889
490,251.0,251.0
491,256.3333333333333,256.3333333333333
492,238.11111111111111,238.11111111111111
493,218.4,218.4
494,177.0,177.0
495,250.625,250.625
496,176.33333333333334,176.33333333333334
497,351.0,351.0
498,244.88888888888889,244.88888888888889
499,254.375,254.375
